time,x,y,z,quadrant
20.91,-0.0737,-0.1262,-0.9893,4
21.01,-0.0737,-0.1262,-0.9893,4
21.11,-0.0737,-0.1262,-0.9893,4
21.21,-0.0737,-0.1262,-0.9893,4
21.31,-0.0737,-0.1262,-0.9893,4
21.41,-0.0737,-0.1262,-0.9893,4
21.51,-0.0737,-0.1262,-0.9893,4
21.61,-0.0737,-0.1262,-0.9893,4
21.71,-0.0737,-0.1262,-0.9893,4
21.81,-0.0737,-0.1262,-0.9893,4
21.91,-0.0737,-0.1262,-0.9893,4
22.01,-0.0737,-0.1262,-0.9893,4
22.11,-0.0737,-0.1262,-0.9893,4
22.21,-0.0737,-0.1262,-0.9893,4
22.31,-0.0737,-0.1262,-0.9893,4
22.41,-0.0737,-0.1262,-0.9893,4
22.51,-0.0737,-0.1262,-0.9893,4
22.61,-0.0737,-0.1262,-0.9893,4
22.71,-0.0737,-0.1262,-0.9893,4
22.81,-0.0737,-0.1262,-0.9893,4
22.91,-0.0737,-0.1262,-0.9893,4
23.01,-0.0737,-0.1262,-0.9893,4
23.11,-0.0737,-0.1262,-0.9893,4
23.21,-0.0737,-0.1262,-0.9893,4
23.31,-0.0737,-0.1262,-0.9893,4
23.41,-0.0737,-0.1262,-0.9893,4
23.51,-0.0737,-0.1262,-0.9893,4
23.61,-0.0737,-0.1262,-0.9893,4
23.71,-0.0737,-0.1262,-0.9893,4
23.81,-0.0737,-0.1262,-0.9893,4
23.91,-0.0737,-0.1262,-0.9893,4
24.01,-0.0737,-0.1262,-0.9893,4
24.11,-0.0737,-0.1262,-0.9893,4
24.21,-0.0737,-0.1262,-0.9893,4
24.31,0.5645,-0.1262,-0.8158,6
24.41,0.7216,-0.1472,-0.6764,6
24.51,0.7968,-0.1542,-0.5843,6
24.61,0.8577,-0.1542,-0.4905,6
24.71,0.9616,-0.1472,-0.2315,6
24.81,0.9785,-0.1402,0.1510,7
24.91,0.9654,-0.1402,0.2198,7
25.01,0.9654,-0.1402,0.2198,7
25.11,0.9654,-0.1402,0.2198,7
25.21,0.9654,-0.1402,0.2198,7
25.31,0.9654,-0.1402,0.2198,7
25.41,0.9654,-0.1402,0.2198,7
25.52,0.9654,-0.1402,0.2198,7
25.61,0.9654,-0.1402,0.2198,7
25.71,0.8982,-0.1332,0.4188,7
25.81,0.5058,-0.0910,0.8578,7
25.91,0.5058,-0.0910,0.8578,7
26.01,0.5058,-0.0910,0.8578,7
26.12,0.5058,-0.0910,0.8578,7
26.21,0.5058,-0.0910,0.8578,7
26.32,0.5058,-0.0910,0.8578,7
26.41,0.5058,-0.0910,0.8578,7
26.51,0.5011,0.1630,0.8499,3
26.61,0.5005,0.1700,0.8489,3
26.72,0.5005,0.1700,0.8489,3
26.82,0.5005,0.1700,0.8489,3
26.91,0.5005,0.1700,0.8489,3
27.01,0.5005,0.1700,0.8489,3
27.11,0.5005,0.1700,0.8489,3
27.22,0.5005,0.1700,0.8489,3
27.32,0.5005,0.1700,0.8489,3
27.42,0.5005,0.1700,0.8489,3
27.52,0.5005,0.1700,0.8489,3
27.63,0.5005,0.1700,0.8489,3
27.71,0.5005,0.1700,0.8489,3
27.82,0.5005,0.1700,0.8489,3
27.92,0.5005,0.1700,0.8489,3
28.01,0.5005,0.1700,0.8489,3
28.11,0.5005,0.1700,0.8489,3
28.22,0.5005,0.1700,0.8489,3
28.31,0.4638,0.0575,0.8841,3
28.42,0.4644,0.0292,0.8851,3
28.51,0.4644,0.0292,0.8851,3
28.61,0.4644,0.0292,0.8851,3
28.72,0.4644,0.0292,0.8851,3
28.81,0.4707,0.0292,0.8818,3
28.92,0.4137,0.0150,0.9103,3
29.01,0.3416,-0.0204,0.9396,7
29.12,0.3349,-0.0274,0.9419,7
29.22,0.3349,-0.0274,0.9419,7
29.31,0.3349,-0.0274,0.9419,7
29.41,0.2522,0.1139,0.9610,3
29.52,0.1675,0.1978,0.9658,3
29.62,0.1675,0.1978,0.9658,3
29.71,0.1675,0.1978,0.9658,3
29.81,0.5076,0.0363,0.8609,3
29.91,0.5259,0.0292,0.8501,3
30.01,0.5259,0.0292,0.8501,3
30.12,0.5127,0.0716,0.8556,3
30.21,0.5032,0.1350,0.8535,3
30.31,0.5032,0.1350,0.8535,3
30.41,0.5032,0.1350,0.8535,3
30.52,0.6348,-0.0416,0.7715,7
30.62,0.6503,-0.0628,0.7570,7
30.71,0.6503,-0.0628,0.7570,7
30.81,0.6985,-0.0204,0.7154,7
30.92,0.9645,-0.0204,0.2632,7
31.01,0.9645,-0.0204,0.2632,7
31.12,0.9788,-0.0981,0.1796,7
31.22,0.9514,-0.2786,-0.1313,6
31.32,0.9444,-0.2921,-0.1509,6
31.42,0.9444,-0.2921,-0.1509,6
31.51,0.8389,-0.4748,-0.2660,6
31.62,0.7107,-0.6112,-0.3484,6
31.71,0.7107,-0.6112,-0.3484,6
31.82,0.7107,-0.6112,-0.3484,6
31.92,0.6671,-0.5418,-0.5113,6
32.02,0.5841,-0.4748,-0.6584,6
32.12,0.5841,-0.4748,-0.6584,6
32.22,0.5841,-0.4748,-0.6584,6
32.32,0.5194,-0.3056,-0.7980,6
32.42,0.4641,-0.2444,-0.8514,6
32.52,0.4641,-0.2444,-0.8514,6
32.62,0.4641,-0.2444,-0.8514,6
32.71,0.4633,-0.2513,-0.8498,6
32.82,0.2689,0.2255,-0.9364,2
32.92,0.2241,0.3006,-0.9271,2
33.02,0.2241,0.3006,-0.9271,2
33.12,0.2175,0.3006,-0.9286,2
33.21,0.4778,0.1700,-0.8619,2
33.32,0.6529,-0.0133,-0.7573,6
33.42,0.6529,-0.0133,-0.7573,6
33.52,0.6034,0.0080,-0.7974,2
33.62,0.2895,0.0292,-0.9567,2
33.72,0.2827,0.0292,-0.9588,2
33.82,0.2827,0.0292,-0.9588,2
33.91,0.4275,-0.0557,-0.9023,6
34.02,0.5592,-0.1192,-0.8204,6
34.11,0.5592,-0.1192,-0.8204,6
34.22,0.5731,-0.0769,-0.8159,6
34.32,0.8511,0.2324,-0.4708,2
34.42,0.8511,0.2324,-0.4708,2
34.52,0.8511,0.2324,-0.4708,2
34.62,0.8577,0.2324,-0.4587,2
34.72,0.8703,0.2324,-0.4343,2
34.81,0.8703,0.2324,-0.4343,2
34.92,0.8734,0.2324,-0.4281,2
35.02,0.9530,0.1978,-0.2295,2
35.12,0.9530,0.1978,-0.2295,2
35.22,0.9530,0.1978,-0.2295,2
35.32,0.9530,0.1978,-0.2295,2
35.42,0.9803,0.1350,0.1442,3
35.51,0.8176,0.0221,0.5754,3
35.62,0.8176,0.0221,0.5754,3
35.71,0.8176,0.0221,0.5754,3
35.82,0.8176,0.0221,0.5754,3
35.92,0.5250,-0.0628,0.8488,7
36.01,0.4637,-0.0628,0.8838,7
36.12,0.4637,-0.0628,0.8838,7
36.21,0.4637,-0.0628,0.8838,7
36.32,0.2999,-0.2306,0.9257,7
36.42,0.2518,-0.2581,0.9327,7
36.52,0.2518,-0.2581,0.9327,7
36.62,0.2518,-0.2581,0.9327,7
36.72,0.0364,-0.1961,0.9799,7
36.82,-0.1641,-0.1961,0.9668,5
36.91,-0.1641,-0.1961,0.9668,5
37.02,-0.1641,-0.1961,0.9668,5
37.11,-0.1641,-0.1961,0.9668,5
37.21,-0.1641,-0.1961,0.9668,5
37.32,-0.1641,-0.1961,0.9668,5
37.41,-0.3975,0.0080,0.9176,1
37.52,-0.4040,0.0080,0.9147,1
37.62,-0.4040,0.0080,0.9147,1
37.72,-0.4040,0.0080,0.9147,1
37.82,-0.4040,0.0080,0.9147,1
37.92,-0.4040,0.0080,0.9147,1
38.02,-0.4040,0.0080,0.9147,1
38.12,-0.4040,0.0080,0.9147,1
38.22,-0.4040,0.0080,0.9147,1
38.31,-0.4040,0.0080,0.9147,1
38.42,-0.4040,0.0080,0.9147,1
38.51,-0.4040,0.0080,0.9147,1
38.62,-0.4040,0.0080,0.9147,1
38.71,-0.4040,0.0080,0.9147,1
38.82,-0.7495,0.0292,0.6614,1
38.92,-0.7942,0.0363,0.6065,1
39.01,-0.7942,0.0363,0.6065,1
39.12,-0.7942,0.0363,0.6065,1
39.22,-0.7942,0.0363,0.6065,1
39.32,-0.7942,0.0363,0.6065,1
39.42,-0.7840,0.0716,0.6166,1
39.51,-0.4524,0.6292,0.6320,1
39.62,-0.4427,0.6401,0.6279,1
39.71,-0.4427,0.6401,0.6279,1
39.82,-0.4427,0.6401,0.6279,1
39.92,-0.3780,0.7229,0.5784,1
40.02,-0.0870,0.9663,0.2421,1
40.12,-0.0853,0.9663,0.2427,1
40.21,-0.0853,0.9663,0.2427,1
40.32,-0.0673,0.9764,0.2052,1
40.41,-0.0000,1.0000,0.0000,1
40.51,-0.0000,1.0000,0.0000,1
40.61,-0.0000,1.0000,0.0000,1
40.72,0.0006,0.9998,0.0212,3
40.81,0.0615,0.9910,0.1192,3
40.91,0.0623,0.9910,0.1188,3
41.02,0.0623,0.9910,0.1188,3
41.12,0.1648,0.9540,0.2503,3
41.22,0.2411,0.9224,0.3016,3
41.32,0.2411,0.9224,0.3016,3
41.42,0.2613,0.9082,0.3269,3
41.52,0.4020,0.7910,0.4613,3
41.61,0.4163,0.7778,0.4709,3
41.72,0.4163,0.7778,0.4709,3
41.81,0.4763,0.7118,0.5163,3
41.92,0.9658,0.1752,0.1913,3
42.01,0.9896,0.1332,0.0535,3
42.12,0.9896,0.1332,0.0535,3
42.22,0.9896,0.1332,0.0535,3
42.31,0.7020,0.1891,-0.6866,2
42.42,0.6872,0.1891,-0.7014,2
42.51,0.6872,0.1891,-0.7014,2
42.62,0.6124,0.3853,-0.6903,2
42.71,0.2427,0.7643,-0.5975,2
42.81,0.2385,0.7643,-0.5992,2
42.92,0.2385,0.7643,-0.5992,2
43.01,0.2241,0.7778,-0.5872,2
43.12,-0.0412,0.9022,-0.4294,0
43.21,-0.0412,0.9022,-0.4294,0
43.32,-0.0412,0.9022,-0.4294,0
43.41,-0.0375,0.9197,-0.3909,0
43.51,-0.0243,0.9451,-0.3257,0
43.62,-0.0243,0.9451,-0.3257,0
43.72,-0.0243,0.9451,-0.3257,0
43.81,-0.0378,0.7778,-0.6274,0
43.91,-0.0431,0.5828,-0.8115,0
44.02,-0.0431,0.5828,-0.8115,0
44.12,-0.0431,0.5828,-0.8115,0
44.22,-0.0431,0.5828,-0.8115,0
44.32,-0.0431,0.5828,-0.8115,0
44.42,-0.0431,0.5828,-0.8115,0
44.52,-0.0431,0.5828,-0.8115,0
44.61,-0.0431,0.5828,-0.8115,0
44.72,-0.0431,0.5828,-0.8115,0
44.81,-0.0431,0.5828,-0.8115,0
44.92,-0.0431,0.5828,-0.8115,0
45.01,-0.0431,0.5828,-0.8115,0
45.12,-0.0431,0.5828,-0.8115,0
45.22,-0.0431,0.5828,-0.8115,0
45.32,-0.0431,0.5828,-0.8115,0
45.41,-0.0431,0.5828,-0.8115,0
45.52,-0.0431,0.5828,-0.8115,0
45.62,-0.3599,0.4748,-0.8032,0
45.71,-0.4290,0.4433,-0.7870,0
45.82,-0.4290,0.4433,-0.7870,0
45.92,-0.4290,0.4433,-0.7870,0
46.02,-0.6411,0.2581,-0.7227,0
46.12,-0.7624,0.1542,-0.6284,0
46.21,-0.7624,0.1542,-0.6284,0
46.32,-0.7624,0.1542,-0.6284,0
46.42,-0.8530,-0.1630,-0.4958,4
46.51,-0.8417,-0.4575,-0.2867,4
46.62,-0.8417,-0.4575,-0.2867,4
46.71,-0.8417,-0.4575,-0.2867,4
46.81,-0.7052,-0.7030,-0.0923,4
46.91,-0.5026,-0.8596,0.0922,5
47.01,-0.5026,-0.8596,0.0922,5
47.11,-0.6025,-0.7877,0.1283,5
47.22,-0.6511,0.1332,0.7472,1
47.32,-0.6202,0.1752,0.7647,1
47.41,-0.6202,0.1752,0.7647,1
47.52,-0.6015,0.0416,0.7978,1
47.62,-0.2403,-0.4825,0.8423,5
47.72,-0.1621,-0.5784,0.7995,5
47.82,-0.1621,-0.5784,0.7995,5
47.91,-0.0912,-0.7699,0.6316,5
48.02,0.0197,-0.9480,0.3176,7
48.11,0.0259,-0.9502,0.3105,7
48.22,0.0259,-0.9502,0.3105,7
48.32,0.1645,-0.7374,0.6551,7
48.42,0.2992,-0.3408,0.8912,7
48.52,0.3000,-0.3342,0.8935,7
48.62,0.3000,-0.3342,0.8935,7
48.72,0.3000,-0.3342,0.8935,7
48.82,0.3000,-0.3342,0.8935,7
48.92,0.7194,-0.4449,0.5334,7
49.01,0.7438,-0.4638,0.4813,7
49.12,0.7438,-0.4638,0.4813,7
49.21,0.7438,-0.4638,0.4813,7
49.32,0.7410,-0.4701,0.4795,7
49.42,0.9668,-0.2530,0.0351,7
49.52,0.9742,-0.2255,0.0078,7
49.62,0.9742,-0.2255,0.0078,7
49.71,0.9742,-0.2255,0.0078,7
49.82,0.9924,0.1192,0.0290,3
49.92,0.9916,0.1262,0.0290,3
50.01,0.9916,0.1262,0.0290,3
50.12,0.9916,0.1262,0.0290,3
50.22,0.7377,0.6550,-0.1639,2
50.32,0.6636,0.7314,-0.1573,2
50.41,0.6636,0.7314,-0.1573,2
50.52,0.6636,0.7314,-0.1573,2
50.61,0.1852,0.9728,-0.1389,2
50.72,0.0176,0.9996,-0.0221,2
50.82,0.0176,0.9996,-0.0221,2
50.91,0.0176,0.9996,-0.0221,2
51.02,0.0176,0.9996,-0.0221,2
51.12,0.1358,0.9659,-0.2205,2
51.22,0.1844,0.9330,-0.3090,2
51.32,0.1844,0.9330,-0.3090,2
51.42,0.1689,0.9330,-0.3178,2
51.51,-0.0048,0.9404,-0.3400,0
51.62,-0.0265,0.9404,-0.3390,0
51.72,-0.0265,0.9404,-0.3390,0
51.82,-0.0265,0.9404,-0.3390,0
51.91,-0.0265,0.9404,-0.3390,0
52.02,-0.0139,0.9804,-0.1964,0
52.11,-0.0139,0.9804,-0.1964,0
52.22,-0.0139,0.9804,-0.1964,0
52.32,-0.0139,0.9804,-0.1964,0
52.41,-0.0139,0.9804,-0.1964,0
52.51,-0.0139,0.9804,-0.1964,0
52.61,-0.0139,0.9804,-0.1964,0
