time,x,y,z
0.0,0.7720351,-0.16918235,0.6126493
0.1,0.77274024,-0.1638518,0.6132089
0.2,0.77529603,-0.1888589,0.6027009
0.30000000000000004,0.77529603,-0.1888589,0.6027009
0.4,0.7737663,-0.19866933,0.60151166
0.5,0.7827476,-0.17902958,0.5960323
0.6000000000000001,0.8021445,-0.16055287,0.5751408
0.7000000000000001,0.82888097,-0.1297717,0.5441651
0.8,0.84598017,-0.119712204,0.51960224
0.9,0.86921805,-0.119712204,0.47971755
1.0,0.91122675,-0.1097783,0.39700693
1.1,0.9437292,-0.1097783,0.3119677
1.2000000000000002,0.9641645,-0.119712204,0.23676105
1.3,0.9687066,-0.119712204,0.21743171
1.4000000000000001,0.97023445,-0.113578476,0.21388076
1.5,0.97163945,-0.12963414,0.19776674
1.6,0.9652675,-0.15391134,0.21111602
1.7000000000000002,0.95942074,-0.13954312,0.24502978
1.8,0.9567318,-0.13954312,0.2553273
1.9000000000000001,0.95803213,-0.12963414,0.25567433
2.0,0.9585218,-0.12569728,0.25580502
2.1,0.9598009,-0.1147662,0.25614637
2.2,0.961358,-0.09983342,0.25656193
2.3000000000000003,0.9660709,-0.06994285,0.24862638
2.4000000000000004,0.9691399,-0.059964005,0.23910724
2.5,0.9755721,-0.04997917,0.21391879
2.6,0.98062646,-0.04997917,0.18940383
2.7,0.9830737,-0.04997917,0.17626175
2.8000000000000003,0.98706156,-0.04997917,0.15235327
2.9000000000000004,0.9893126,-0.039989334,0.1402194
3.0,0.98611695,-0.05359987,0.15716411
3.1,0.9568847,-0.059964005,0.28421134
3.2,0.76197445,-0.04997917,0.64567566
3.3000000000000003,0.46788284,-0.07684674,0.88044316
3.4000000000000004,0.2511056,-0.13643718,0.9582958
3.5,0.21577914,-0.14943814,0.9649392
3.6,0.2165341,-0.12441298,0.96831524
3.7,0.1495316,-0.083444126,0.9852296
3.8000000000000003,0.011926253,-0.08987855,0.9958813
3.9000000000000004,-0.07587942,-0.11620838,0.9903221
4.0,-0.08947705,-0.09441598,0.9915036
4.1000000000000005,-0.14023054,-0.084299736,0.9865237
4.2,-0.17455354,-0.07991469,0.98139936
4.3,-0.17853655,-0.07416376,0.98113424
4.4,-0.16883755,-0.06381225,0.9835761
4.5,-0.16438301,-0.059964005,0.98457223
4.6000000000000005,-0.17486562,-0.062187266,0.98262644
4.7,-0.20375028,-0.059964005,0.97718483
4.800000000000001,-0.22186795,-0.06994285,0.972565
4.9,-0.2272484,-0.07991469,0.9705523
5.0,-0.2272484,-0.07991469,0.9705523
5.1000000000000005,-0.26150718,-0.06994285,0.962664
5.2,-0.31918314,-0.07991469,0.94431764
5.300000000000001,-0.3183059,-0.085060574,0.9441642
5.4,-0.35270253,-0.07991469,0.9323168
5.5,-0.32301176,-0.07991469,0.94301486
5.6000000000000005,-0.08111927,-0.04997917,0.9954505
5.7,0.1364142,-0.039989334,0.98984444
5.800000000000001,0.32205707,-0.0299955,0.946245
5.9,0.49302,-0.02485092,0.86966306
6.0,0.7325877,0.011597115,0.6805739
6.1000000000000005,0.93738055,0.059964005,0.34310636
6.2,0.99919885,0.039989334,0.0015948913
6.300000000000001,0.9708397,0.009999833,-0.23952083
6.4,0.922535,0.014417679,-0.385644
6.5,0.8940463,0.009999833,-0.44786292
6.6000000000000005,0.86528754,0.0299955,-0.5003776
6.7,0.83471346,0.0747851,-0.5455828
6.800000000000001,0.7606003,0.10520134,-0.64064014
6.9,0.74756867,0.059964005,-0.66147214
7.0,0.743879,0.06994285,-0.6646443
7.1000000000000005,0.72736746,0.059964005,-0.6836233
7.2,0.7489176,0.039989334,-0.6614554
7.300000000000001,0.81448096,0.039989334,-0.5788105
7.4,0.8549399,0.039989334,-0.5171834
7.5,0.90288186,0.039989334,-0.4280248
7.6000000000000005,0.9813304,0.0299955,-0.18997641
7.7,0.9929667,0.01681503,0.11719373
7.800000000000001,0.8830804,0.015476879,0.46896645
7.9,0.80403906,0.019998666,0.59424007
8.0,0.7477277,0.019998666,0.6637043
8.1,0.68882823,0.0,0.7249246
8.200000000000001,0.66314226,0.0050202957,0.74847656
8.3,0.7173064,0.009999833,0.6966861
8.4,0.8609599,0.04997917,0.5062116
8.5,0.9605833,0.07475642,0.26775202
8.6,0.9911592,0.055150002,0.120672256
8.700000000000001,0.9920947,0.0050748093,0.125389
8.8,0.9891126,-0.04475063,0.14019106
8.9,0.98971045,-0.08468992,0.115328945
9.0,0.9913336,-0.09983342,0.08538744
9.1,0.99290866,-0.1097783,0.04561917
9.200000000000001,0.9901583,-0.13954312,0.010690545
9.3,0.99009883,-0.13954312,0.0152315
9.4,0.987603,-0.15399598,0.030424202
9.5,0.98626035,-0.16391975,0.020513598
9.600000000000001,0.9845767,-0.1737507,0.020478578
9.700000000000001,0.98705924,-0.15931821,-0.01821302
9.8,0.9879183,-0.13954312,-0.06741789
9.9,0.97897154,-0.163726,-0.12169057
10.0,0.96678764,-0.2030402,-0.15522987
10.100000000000001,0.94861424,-0.25598517,-0.18601763
10.200000000000001,0.9157817,-0.34600493,-0.20402093
10.3,0.8688867,-0.45160025,-0.2027143
10.4,0.8311317,-0.51781917,-0.20269041
10.5,0.8149112,-0.55161655,-0.17787322
10.600000000000001,0.776773,-0.6163347,-0.12944245
10.700000000000001,0.73371255,-0.676165,-0.066834755
10.8,0.6967029,-0.7173561,0.0023015554
10.9,0.6624283,-0.7446431,0.08182544
11.0,0.6235569,-0.7668997,0.15179455
11.100000000000001,0.5839189,-0.7919189,0.17861469
11.200000000000001,0.5595835,-0.8098701,0.17600195
11.3,0.46060944,-0.86124086,0.21471654
11.4,0.41066378,-0.87720054,0.24874583
11.5,0.38769254,-0.8929523,0.22875905
11.600000000000001,0.3614703,-0.91276395,0.1902662
11.700000000000001,0.34224132,-0.92075056,0.18732128
11.8,0.33183628,-0.928369,0.16737896
11.9,0.32565,-0.935616,0.13628924
12.0,0.33113012,-0.9390994,0.09189785
12.100000000000001,0.3461708,-0.935616,0.0691987
12.200000000000001,0.3668817,-0.9271655,0.07590787
12.3,0.3913161,-0.91680306,0.07964817
12.4,0.42180508,-0.90157497,0.09614055
12.5,0.45579147,-0.8819578,0.120018914
12.600000000000001,0.4706417,-0.87235546,0.13225861
12.700000000000001,0.4856614,-0.8607634,0.15237923
12.8,0.48855516,-0.857299,0.1623339
12.9,0.5087495,-0.8452633,0.16341329
13.0,0.5336364,-0.8304974,0.15970685
13.100000000000001,0.54957265,-0.817493,0.17226456
13.200000000000001,0.5697268,-0.80161995,0.1811539
13.3,0.58992696,-0.7938632,0.14753775
13.4,0.6144193,-0.7833269,0.0942758
13.5,0.64534813,-0.7623602,0.048298042
13.600000000000001,0.6769052,-0.73600096,-0.010097216
13.700000000000001,0.7202484,-0.69191754,-0.049923547
13.8,0.7785204,-0.62657917,-0.03611795
13.9,0.82789344,-0.55994457,-0.032473117
14.0,0.86405045,-0.5007933,-0.051214807
14.100000000000001,0.89685076,-0.43880755,-0.055737354
14.200000000000001,0.92746,-0.36835483,-0.064286284
14.3,0.9516408,-0.30246443,-0.05380667
14.4,0.9671384,-0.25408253,-0.009238547
14.5,0.9744426,-0.22168058,0.03632327
14.600000000000001,0.97937155,-0.1888589,0.071858406
14.700000000000001,0.97852105,-0.15676855,0.13386612
14.8,0.95105225,-0.13704742,0.27697933
14.9,0.8848335,-0.119712204,0.45026514
15.0,0.80763423,-0.11715244,0.57792926
15.100000000000001,0.70467645,-0.093127124,0.70339066
15.200000000000001,0.5609112,-0.08750742,0.82323813
15.3,0.40470964,-0.06748321,0.91195184
15.4,0.2787363,-0.06227882,0.9583462
15.5,0.16129614,-0.09230025,0.9825804
15.600000000000001,0.0451844,-0.09983342,0.99397767
15.700000000000001,-0.036167014,-0.08987855,0.9952958
15.8,-0.14385678,-0.06994285,0.9871237
15.9,-0.24610329,-0.06994285,0.9667167
16.0,-0.3366629,-0.06994285,0.9390241
16.1,-0.39699602,-0.08987855,0.913409
16.2,-0.4151836,-0.08987855,0.9052869
16.3,-0.43565908,-0.08987855,0.8956132
16.400000000000002,-0.50824255,-0.06994285,0.8583692
16.5,-0.5795649,-0.103961274,0.80826765
16.6,-0.61642945,-0.16428074,0.7700822
16.7,-0.77815217,-0.18518625,0.6001544
16.8,-0.91944253,-0.09782291,0.3808624
16.900000000000002,-0.95391923,-0.06994285,0.29179803
17.0,-0.9734061,-0.07991469,0.21469589
17.1,-0.98998284,-0.07991469,0.116394185
17.2,-0.9954192,-0.09172101,0.026978591
17.3,-0.99064523,-0.12963414,-0.04262606
17.400000000000002,-0.97843426,-0.15122727,-0.14070094
17.5,-0.948912,-0.24131273,-0.20330803
17.6,-0.9189858,-0.33697003,-0.20473476
17.7,-0.86995435,-0.43496552,-0.23234543
17.8,-0.84928674,-0.45288628,-0.27130437
17.900000000000002,-0.7764591,-0.5326523,-0.3367385
18.0,-0.7799123,-0.514136,-0.35693273
18.1,-0.7867378,-0.47790283,-0.3907077
18.2,-0.78985375,-0.42447078,-0.4426688
18.3,-0.79140747,-0.34937993,-0.5016053
18.400000000000002,-0.75021493,-0.26302868,-0.60662466
18.5,-0.6719059,-0.2069775,-0.7111278
18.6,-0.61982954,-0.16918235,-0.76628244
18.7,-0.5953817,-0.18043521,-0.78292
18.8,-0.5454871,-0.18746936,-0.8168838
18.900000000000002,-0.4812975,-0.16918235,-0.86007565
19.0,-0.4469657,-0.17902958,-0.8764531
19.1,-0.47534025,-0.17902958,-0.8613942
19.200000000000003,-0.5508133,-0.16791908,-0.8175622
19.3,-0.55849,-0.1383153,-0.81789845
19.400000000000002,-0.48562273,-0.10857508,-0.8673995
19.5,-0.42270035,-0.083129406,-0.90244883
19.6,-0.3714579,-0.071049,-0.9257273
19.700000000000003,-0.3467874,-0.059964005,-0.93602496
19.8,-0.33456957,-0.04997917,-0.94104475
19.900000000000002,-0.31530398,-0.06994285,-0.94640976
20.0,-0.31506714,-0.07991469,-0.9456989
20.1,-0.3343854,-0.059964005,-0.9405268
20.200000000000003,-0.344118,-0.039989334,-0.9380744
20.3,-0.3220534,-0.033497684,-0.9461287
20.400000000000002,-0.28677407,-0.06994285,-0.9554416
20.5,-0.2772908,-0.065418154,-0.9585563
20.6,-0.28677407,-0.06994285,-0.9554416
20.700000000000003,-0.27699727,-0.07991469,-0.9575417
20.8,-0.27699727,-0.07991469,-0.9575417
20.900000000000002,-0.27699727,-0.07991469,-0.9575417
21.0,-0.28655866,-0.07991469,-0.95472395
21.1,-0.28160557,-0.08495802,-0.95576173
21.200000000000003,-0.27676135,-0.08987855,-0.95672613
21.3,-0.29075316,-0.10470646,-0.9510516
21.400000000000002,-0.30504346,-0.09983342,-0.9470912
21.5,-0.30462053,-0.112739325,-0.94577813
21.6,-0.31215033,-0.119712204,-0.9424602
21.700000000000003,-0.35954732,-0.13954312,-0.922634
21.8,-0.40596363,-0.15532073,-0.90059364
21.900000000000002,-0.43010825,-0.16918235,-0.88678306
22.0,-0.44896516,-0.16918235,-0.8773868
22.1,-0.4968026,-0.19866933,-0.8448182
22.200000000000003,-0.53507215,-0.19866933,-0.82111406
22.3,-0.57980573,-0.1888589,-0.792564
22.400000000000002,-0.60177475,-0.16465087,-0.7815096
22.5,-0.60652703,-0.15931821,-0.77893686
22.6,-0.6000443,-0.14500006,-0.7867158
22.700000000000003,-0.586185,-0.119712204,-0.8012841
22.8,-0.5478165,-0.0846389,-0.832306
22.900000000000002,-0.5019474,-0.13954312,-0.85356694
23.0,-0.52495134,-0.11539882,-0.84327286
23.1,-0.4918976,-0.15931821,-0.8559523
23.200000000000003,-0.4497717,-0.1343575,-0.88297987
23.3,-0.39725402,-0.119712204,-0.9098671
23.400000000000002,-0.34249398,-0.09466937,-0.9347383
23.5,-0.30559456,-0.07991469,-0.94880223
23.6,-0.2867703,-0.07012873,-0.95542914
23.700000000000003,-0.27699727,-0.07991469,-0.9575417
23.8,-0.27688137,-0.08495664,-0.95714104
23.900000000000002,-0.2671804,-0.08987855,-0.9594459
24.0,-0.26305455,-0.101863444,-0.9593884
24.1,-0.28541073,-0.119712204,-0.9508994
24.200000000000003,-0.31195933,-0.119712204,-0.9425234
24.3,-0.42108157,-0.13954312,-0.8962243
24.400000000000002,-0.6583759,-0.14943814,-0.73770547
24.5,-0.9226415,-0.15931821,-0.35121253
24.6,-0.982353,-0.17902958,0.054139774
24.700000000000003,-0.9039239,-0.19795197,0.37912595
24.8,-0.84883887,-0.22440116,0.47866133
24.900000000000002,-0.8211894,-0.21822962,0.5272796
25.0,-0.78497404,-0.20940344,0.5830659
25.1,-0.73522365,-0.20935786,0.64468247
25.200000000000003,-0.6999565,-0.1888589,0.68876207
25.3,-0.65076125,-0.16918235,0.740194
25.400000000000002,-0.58946925,-0.16918235,0.78987557
25.5,-0.5655504,-0.15931821,0.8091789
25.6,-0.6191333,-0.14304331,0.77214795
25.700000000000003,-0.80586064,-0.14597854,0.5738283
25.8,-0.9669221,-0.16918235,0.19089013
25.900000000000002,-0.9557909,-0.18258904,-0.2304886
26.0,-0.76590633,-0.13954312,-0.62762666
26.1,-0.58033526,-0.13954312,-0.8023333
26.200000000000003,-0.47357845,-0.13954312,-0.86962706
26.3,-0.40769222,-0.14943814,-0.90080816
26.400000000000002,-0.5106486,-0.08659769,-0.8554173
26.5,-0.6296721,-0.019998666,-0.7766036
26.6,-0.69452816,-0.026507411,-0.71897703
26.700000000000003,-0.7286189,-0.05637685,-0.68259513
26.8,-0.75048816,-0.06994285,-0.6571724
26.900000000000002,-0.7371955,-0.06994285,-0.67204976
27.0,-0.71981287,-0.059964005,-0.6915734
27.1,-0.7023617,-0.076220885,-0.7077276
27.200000000000003,-0.6899008,-0.08987855,-0.7183027
27.3,-0.68662745,-0.09983342,-0.7201223
27.400000000000002,-0.679392,-0.09983342,-0.72695243
27.5,-0.679392,-0.09983342,-0.72695243
27.6,-0.66471803,-0.09983342,-0.740394
27.700000000000003,-0.6452473,-0.09983342,-0.75742275
27.8,-0.6220522,-0.09983342,-0.7765851
27.900000000000002,-0.6064323,-0.09983342,-0.7888429
28.0,-0.5910808,-0.08987855,-0.80158925
28.1,-0.57976955,-0.09368493,-0.80937654
28.200000000000003,-0.5668304,-0.08987855,-0.8189171
28.3,-0.55040526,-0.08987855,-0.8300457
28.400000000000002,-0.53878284,-0.08987855,-0.83763653
28.5,-0.5219235,-0.08987855,-0.84824383
28.6,-0.50837845,-0.08987855,-0.8564305
28.700000000000003,-0.5048554,-0.08987855,-0.858512
28.8,-0.49624518,-0.08987855,-0.8635175
28.900000000000002,-0.49624518,-0.08987855,-0.8635175
29.0,-0.49624518,-0.08987855,-0.8635175
29.1,-0.49624518,-0.08987855,-0.8635175
29.200000000000003,-0.49624518,-0.08987855,-0.8635175
29.3,-0.48758513,-0.08987855,-0.8684369
29.400000000000002,-0.48758513,-0.08987855,-0.8684369
29.5,-0.48297948,-0.08987855,-0.8710067
29.6,-0.47928473,-0.07991469,-0.87401366
29.700000000000003,-0.4705208,-0.07991469,-0.8787627
29.8,-0.45716244,-0.07991469,-0.88578564
29.900000000000002,-0.4528526,-0.07991469,-0.88799673
30.0,-0.44395015,-0.07991469,-0.8924808
30.1,-0.443572,-0.08987855,-0.8917206
30.200000000000003,-0.4528526,-0.07991469,-0.88799673
30.3,-0.4571829,-0.07991469,-0.8857751
30.400000000000002,-0.4705208,-0.07991469,-0.8787627
30.5,-0.47087446,-0.06994285,-0.87942326
30.6,-0.47087446,-0.06994285,-0.87942326
30.700000000000003,-0.4705208,-0.07991469,-0.8787627
30.8,-0.479645,-0.06994285,-0.8746706
30.900000000000002,-0.47947657,-0.07477143,-0.8743635
31.0,-0.47928473,-0.07991469,-0.87401366
31.1,-0.4746156,-0.07991469,-0.8765579
31.200000000000003,-0.47408837,-0.08987855,-0.87587786
31.3,-0.48487785,-0.13806766,-0.8636149
31.400000000000002,-0.47678685,-0.1888589,-0.8584909
31.5,-0.46343538,-0.18996292,-0.8655298
31.6,-0.44329086,-0.2626304,-0.8570405
31.700000000000003,-0.40373957,-0.22359413,-0.8871302
31.8,-0.3776735,-0.21822962,-0.8998547
31.900000000000002,-0.38343093,-0.19435707,-0.90288764
32.0,-0.3969719,-0.1888589,-0.8981902
32.1,-0.3936058,-0.17902958,-0.9016778
32.2,-0.38554004,-0.16480239,-0.9078541
32.300000000000004,-0.3945904,-0.16493325,-0.90393335
32.4,-0.38649553,-0.14943814,-0.91010404
32.5,-0.3858921,-0.15931821,-0.90868306
32.6,-0.3842674,-0.1832262,-0.9048573
32.7,-0.37035352,-0.24161191,-0.89691806
32.800000000000004,-0.3546936,-0.34498256,-0.8690106
32.9,-0.33385268,-0.39320362,-0.85669905
33.0,-0.32714197,-0.41475368,-0.8490922
33.1,-0.29006702,-0.5002133,-0.8158724
