time,x,y,z
0.0,0.5947784,-0.08987855,0.79884946
0.1,0.59421194,-0.09983342,0.79808867
0.2,0.60273707,-0.08987855,0.7928618
0.30000000000000004,0.6111559,-0.07991469,0.78746563
0.4,0.6030675,-0.08360716,0.7932965
0.5,0.6027289,-0.09002794,0.7928511
0.6000000000000001,0.5947784,-0.08987855,0.79884946
0.7000000000000001,0.5952855,-0.07991469,0.79953045
0.8,0.59901065,-0.06374724,0.79819953
0.9,0.59612083,-0.059964005,0.80065244
1.0,0.59656924,-0.04578249,0.80125475
1.1,0.58867353,-0.039989334,0.80738115
1.2000000000000002,0.5952307,-0.0299955,0.80299485
1.3,0.58867353,-0.039989334,0.80738115
1.4000000000000001,0.6048625,-0.03271211,0.79565775
1.5,0.59692675,-0.0299955,0.80173486
1.6,0.5889476,-0.025869414,0.8077571
1.7000000000000002,0.5890269,-0.019998666,0.8078659
1.8,0.5888797,-0.0299955,0.8076639
1.9000000000000001,0.5888797,-0.0299955,0.8076639
2.0,0.5808312,-0.02649663,0.81359273
2.1,0.5807738,-0.0299955,0.81351227
2.2,0.5708766,-0.017680928,0.8208455
2.3000000000000003,0.556361,0.0,0.83094066
2.4000000000000004,0.532234,0.015789,0.8464501
2.5,0.46322623,0.06804944,0.88362366
2.6,0.43701363,0.059964005,0.89745384
2.7,0.40725085,0.04997917,0.9119478
2.8000000000000003,0.38644618,0.03705476,0.92156726
2.9000000000000004,0.34551242,0.0299955,0.93793464
3.0,0.31033745,0.024781363,0.95030344
3.1,0.2761346,0.039989334,0.96028674
3.2,0.27623132,0.0299955,0.960623
3.3000000000000003,0.28538305,0.020529715,0.9581936
3.4000000000000004,0.29543078,0.024600677,0.9550474
3.5,0.30492136,0.0299955,0.9519051
3.6,0.30492136,0.0299955,0.9519051
3.7,0.31450364,0.019998666,0.9490456
3.8000000000000003,0.30607903,0.028791038,0.95157063
3.9000000000000004,0.31450364,0.019998666,0.9490456
4.0,0.32397825,0.019998666,0.9458532
4.1000000000000005,0.32397825,0.019998666,0.9458532
4.2,0.32397825,0.019998666,0.9458532
4.3,0.3298706,0.0061731236,0.94400597
4.4,0.3334871,0.0,0.9427547
4.5,0.35222724,0.016338505,0.93577194
4.6000000000000005,0.37945852,0.009999833,0.92515475
4.7,0.38936624,0.016359271,0.9209377
4.800000000000001,0.40757698,0.0299955,0.91267806
4.9,0.4168091,0.017203072,0.90883124
5.0,0.38939887,0.009999833,0.9210149
5.1000000000000005,0.37783602,0.009999833,0.9258185
5.2,0.37090194,0.009999833,0.9286182
5.300000000000001,0.34013945,0.009999833,0.9403218
5.4,0.32402682,0.009999833,0.94599503
5.5,0.30794913,0.019998666,0.9511926
5.6000000000000005,0.2778976,0.02827571,0.96019447
5.7,0.2569849,0.027280381,0.9660303
5.800000000000001,0.23765509,0.019998666,0.9711437
5.9,0.20854904,0.009999833,0.97796077
6.0,0.09982843,0.009999833,0.9949544
6.1000000000000005,0.032199286,0.009999833,0.99943143
6.2,-0.04997667,0.009999833,0.9987003
6.300000000000001,-0.04997667,0.009999833,0.9987003
6.4,-0.039987333,0.009999833,0.99915016
6.5,-0.019998666,0.0,0.9998
6.6000000000000005,-4.317188e-17,0.0,1.0
6.7,0.009999833,0.0,0.99995
6.800000000000001,0.009999833,0.0,0.99995
6.9,0.009999833,0.0,0.99995
7.0,0.009999833,0.0,0.99995
7.1000000000000005,0.014475218,0.0,0.9998952
7.2,0.019998558,-0.0032987844,0.9997946
7.300000000000001,0.019998666,0.0,0.9998
7.4,0.029994,-0.009999833,0.99950004
7.5,0.034892596,-0.009999833,0.9993411
7.6000000000000005,0.039987333,-0.009999833,0.99915016
7.7,0.039987333,-0.009999833,0.99915016
7.800000000000001,0.039987333,-0.009999833,0.99915016
7.9,0.039987333,-0.009999833,0.99915016
8.0,0.03998874,-0.005446745,0.99918526
8.1,0.039989334,0.0,0.9992001
8.200000000000001,0.039989334,0.0,0.9992001
8.3,0.04997917,0.0,0.99875027
8.4,0.04997917,0.0,0.99875027
8.5,0.052869137,-0.002894014,0.99859726
8.6,0.059964005,0.0,0.99820054
8.700000000000001,0.059961006,-0.009999833,0.99815065
8.8,0.05566335,-0.0043073343,0.99844027
8.9,0.039987333,-0.009999833,0.99915016
9.0,0.029994,-0.009999833,0.99950004
9.1,0.009999333,-0.009999833,0.9999
9.200000000000001,0.0054883133,-0.009999833,0.9999349
9.3,0.004312065,-0.009999833,0.9999407
9.4,0.0099978335,-0.019998666,0.99975
9.5,0.019994667,-0.019998666,0.9996001
9.600000000000001,0.024392279,-0.019998666,0.9995024
9.700000000000001,0.029989501,-0.019998666,0.9993502
9.8,0.029989501,-0.019998666,0.9993502
9.9,0.029989501,-0.019998666,0.9993502
10.0,0.029989501,-0.019998666,0.9993502
10.100000000000001,0.029989501,-0.019998666,0.9993502
10.200000000000001,0.03259866,-0.019998666,0.9992685
10.3,0.039981335,-0.019998666,0.9990003
10.4,0.039981335,-0.019998666,0.9990003
10.5,0.039981335,-0.019998666,0.9990003
10.600000000000001,0.039981335,-0.019998666,0.9990003
10.700000000000001,0.03997134,-0.0299955,0.9987505
10.8,0.03997134,-0.0299955,0.9987505
10.9,0.03997562,-0.02618542,0.9988575
11.0,0.049960177,-0.027564984,0.99837077
11.100000000000001,0.04995668,-0.0299955,0.99830085
11.200000000000001,0.07366912,-0.0299955,0.9968316
11.3,0.07988678,-0.026428511,0.9964536
11.4,0.06992886,-0.019998666,0.9973515
11.5,0.06992886,-0.019998666,0.9973515
11.600000000000001,0.06992886,-0.019998666,0.9973515
11.700000000000001,0.06992886,-0.019998666,0.9973515
11.8,0.069911376,-0.0299955,0.99710214
11.9,0.06992886,-0.019998666,0.9973515
12.0,0.06992886,-0.019998666,0.9973515
12.100000000000001,0.06992886,-0.019998666,0.9973515
12.200000000000001,0.06992886,-0.019998666,0.9973515
12.3,0.059952013,-0.019998666,0.9980009
12.4,0.059952013,-0.019998666,0.9980009
12.5,0.057862855,-0.019998666,0.99812424
12.600000000000001,0.049969174,-0.019998666,0.99855053
12.700000000000001,0.039981335,-0.019998666,0.9990003
12.8,0.013758949,-0.009999833,0.99985534
12.9,-0.0220484,-0.009999833,0.99970686
13.0,-0.029994,-0.009999833,0.99950004
13.100000000000001,-0.039987333,-0.009999833,0.99915016
13.200000000000001,-0.039987333,-0.009999833,0.99915016
13.3,-0.04289816,-0.009999833,0.9990294
13.4,-0.07962135,-0.008058249,0.9967926
13.5,-0.15931821,0.0,0.98722726
13.600000000000001,-0.19865939,0.009999833,0.9800176
13.700000000000001,-0.21818598,0.019998666,0.9757023
13.8,-0.20662905,0.009999833,0.9783682
13.9,-0.18884945,0.009999833,0.9819551
14.0,-0.15931821,0.0,0.98722726
14.100000000000001,-0.108826354,-0.0027393142,0.994057
14.200000000000001,0.013096497,-0.022618115,0.99965835
14.3,0.108587146,-0.0299955,0.99363434
14.4,0.18877392,-0.0299955,0.9815624
14.5,0.21609688,-0.03263857,0.9758262
14.600000000000001,0.26165798,-0.039989334,0.96433187
14.700000000000001,0.29685476,-0.039989334,0.95408493
14.8,0.32378384,-0.039989334,0.9452856
14.9,0.36116353,-0.04997917,0.9311622
15.0,0.38195065,-0.04997917,0.92283034
15.100000000000001,0.40000862,-0.059964005,0.9145477
15.200000000000001,0.44314924,-0.059964005,0.89444005
15.3,0.5636264,-0.059964005,0.82385045
15.4,0.6229968,-0.059964005,0.77992266
15.5,0.70275056,-0.059964005,0.7089048
15.600000000000001,0.7597322,-0.06994285,0.6464635
15.700000000000001,0.8042897,-0.08987855,0.587401
15.8,0.810814,-0.07991469,0.5798227
15.9,0.8338071,-0.08987855,0.5446904
16.0,0.84831834,-0.119712204,0.5157761
16.1,0.8441235,-0.07991469,0.53015965
16.2,0.8667294,-0.039989334,0.49717307
16.3,0.86939466,-0.046083525,0.49196467
16.400000000000002,0.897851,-0.03196382,0.4391377
16.5,0.9228176,-0.02873165,0.3841643
16.6,0.95490986,-0.019998666,0.29622164
16.7,0.9837008,0.0,0.179813
16.8,0.99660075,0.023336053,0.0790087
16.900000000000002,0.999521,0.02791467,-0.013361494
17.0,0.99859,0.019998666,-0.049173992
17.1,0.9958248,0.019998666,-0.08906757
17.2,0.99196786,0.021450534,-0.12465839
17.3,0.97948796,0.0299955,-0.19925778
17.400000000000002,0.9607241,0.053008024,-0.27239555
17.5,0.9252,0.08987855,-0.36868265
17.6,0.89356,0.10131982,-0.43736127
17.7,0.8766107,0.08710583,-0.47325078
17.8,0.90833706,0.060835324,-0.41379088
17.900000000000002,0.90766114,0.059964005,-0.41539797
18.0,0.8348492,0.06994285,-0.5460173
18.1,0.78473884,0.06994285,-0.61586773
