time,x,y,z,quadrant
61.74,-0.4336,-0.3591,0.8265,5
61.85,-0.4336,-0.3591,0.8265,5
61.95,-0.4336,-0.3591,0.8265,5
62.05,-0.4336,-0.3591,0.8265,5
62.15,-0.4336,-0.3591,0.8265,5
62.25,-0.4336,-0.3591,0.8265,5
62.35,-0.4336,-0.3591,0.8265,5
62.44,-0.4336,-0.3591,0.8265,5
62.55,-0.4336,-0.3591,0.8265,5
62.64,-0.4336,-0.3591,0.8265,5
62.75,-0.4336,-0.3591,0.8265,5
62.85,-0.4336,-0.3591,0.8265,5
62.95,-0.4336,-0.3591,0.8265,5
63.05,-0.4336,-0.3591,0.8265,5
63.15,-0.4336,-0.3591,0.8265,5
63.25,-0.4336,-0.3591,0.8265,5
63.34,-0.4336,-0.3591,0.8265,5
63.45,-0.4336,-0.3591,0.8265,5
63.54,-0.4336,-0.3591,0.8265,5
63.65,-0.4336,-0.3591,0.8265,5
63.74,-0.4336,-0.3591,0.8265,5
63.85,-0.4336,-0.3591,0.8265,5
63.95,-0.4336,-0.3591,0.8265,5
64.05,-0.4336,-0.3591,0.8265,5
64.15,-0.4336,-0.3591,0.8265,5
64.24,-0.4336,-0.3591,0.8265,5
64.35,-0.4336,-0.3591,0.8265,5
64.44,-0.4336,-0.3591,0.8265,5
64.55,-0.4336,-0.3591,0.8265,5
64.65,-0.4336,-0.3591,0.8265,5
64.75,-0.4336,-0.3591,0.8265,5
64.85,-0.4336,-0.3591,0.8265,5
64.94,-0.4336,-0.3591,0.8265,5
65.05,-0.4336,-0.3591,0.8265,5
65.14,-0.4336,-0.3591,0.8265,5
65.25,-0.4336,-0.3591,0.8265,5
65.34,-0.4336,-0.3591,0.8265,5
65.45,-0.4336,-0.3591,0.8265,5
65.55,-0.4336,-0.3591,0.8265,5
65.65,-0.4336,-0.3591,0.8265,5
65.75,-0.4336,-0.3591,0.8265,5
65.84,-0.4336,-0.3591,0.8265,5
65.95,-0.4336,-0.3591,0.8265,5
66.05,-0.4336,-0.3591,0.8265,5
66.15,-0.4336,-0.3591,0.8265,5
66.24,-0.4336,-0.3591,0.8265,5
66.35,-0.4336,-0.3591,0.8265,5
66.45,-0.4336,-0.3591,0.8265,5
66.55,-0.4336,-0.3591,0.8265,5
66.65,-0.4336,-0.3591,0.8265,5
66.75,-0.4336,-0.3591,0.8265,5
66.85,-0.4336,-0.3591,0.8265,5
66.95,-0.4336,-0.3591,0.8265,5
67.05,-0.4336,-0.3591,0.8265,5
67.14,-0.4336,-0.3591,0.8265,5
67.25,-0.4336,-0.3591,0.8265,5
67.34,-0.4336,-0.3591,0.8265,5
67.45,-0.4336,-0.3591,0.8265,5
67.54,-0.4336,-0.3591,0.8265,5
67.65,-0.4336,-0.3591,0.8265,5
67.74,-0.4336,-0.3591,0.8265,5
67.85,-0.4336,-0.3591,0.8265,5
67.95,-0.4336,-0.3591,0.8265,5
68.05,-0.4336,-0.3591,0.8265,5
68.15,-0.4336,-0.3591,0.8265,5
