n:168 mse_avg:202.06 mse_y:297.36 mse_u:11.40 mse_v:11.52 psnr_avg:25.08 psnr_y:23.40 psnr_u:37.56 psnr_v:37.52 
n:169 mse_avg:215.21 mse_y:317.19 mse_u:10.88 mse_v:11.59 psnr_avg:24.80 psnr_y:23.12 psnr_u:37.77 psnr_v:37.49 
n:170 mse_avg:218.60 mse_y:322.22 mse_u:10.72 mse_v:11.98 psnr_avg:24.73 psnr_y:23.05 psnr_u:37.83 psnr_v:37.35 
n:171 mse_avg:209.72 mse_y:309.10 mse_u:10.48 mse_v:11.45 psnr_avg:24.91 psnr_y:23.23 psnr_u:37.93 psnr_v:37.54 
n:172 mse_avg:200.10 mse_y:294.74 mse_u:10.26 mse_v:11.35 psnr_avg:25.12 psnr_y:23.44 psnr_u:38.02 psnr_v:37.58 
n:173 mse_avg:185.21 mse_y:272.76 mse_u:9.75 mse_v:10.47 psnr_avg:25.45 psnr_y:23.77 psnr_u:38.24 psnr_v:37.93 
n:174 mse_avg:191.78 mse_y:282.65 mse_u:9.62 mse_v:10.50 psnr_avg:25.30 psnr_y:23.62 psnr_u:38.30 psnr_v:37.92 
n:175 mse_avg:183.64 mse_y:270.64 mse_u:9.23 mse_v:10.06 psnr_avg:25.49 psnr_y:23.81 psnr_u:38.48 psnr_v:38.10 
n:176 mse_avg:191.67 mse_y:282.62 mse_u:9.13 mse_v:10.37 psnr_avg:25.31 psnr_y:23.62 psnr_u:38.52 psnr_v:37.97 
n:177 mse_avg:208.48 mse_y:307.76 mse_u:9.03 mse_v:10.82 psnr_avg:24.94 psnr_y:23.25 psnr_u:38.57 psnr_v:37.79 
n:178 mse_avg:213.73 mse_y:315.54 mse_u:9.05 mse_v:11.19 psnr_avg:24.83 psnr_y:23.14 psnr_u:38.56 psnr_v:37.64 
n:179 mse_avg:204.21 mse_y:301.44 mse_u:8.82 mse_v:10.70 psnr_avg:25.03 psnr_y:23.34 psnr_u:38.67 psnr_v:37.84 
n:180 mse_avg:175.63 mse_y:258.72 mse_u:8.67 mse_v:10.20 psnr_avg:25.68 psnr_y:24.00 psnr_u:38.75 psnr_v:38.04 
n:181 mse_avg:220.09 mse_y:325.14 mse_u:8.65 mse_v:11.31 psnr_avg:24.70 psnr_y:23.01 psnr_u:38.76 psnr_v:37.60 
n:182 mse_avg:278.18 mse_y:411.39 mse_u:9.06 mse_v:14.47 psnr_avg:23.69 psnr_y:21.99 psnr_u:38.56 psnr_v:36.53 
n:183 mse_avg:291.43 mse_y:431.08 mse_u:9.17 mse_v:15.12 psnr_avg:23.49 psnr_y:21.79 psnr_u:38.51 psnr_v:36.34 
n:184 mse_avg:290.48 mse_y:429.73 mse_u:9.03 mse_v:14.91 psnr_avg:23.50 psnr_y:21.80 psnr_u:38.57 psnr_v:36.40 
n:185 mse_avg:274.37 mse_y:406.09 mse_u:8.61 mse_v:13.27 psnr_avg:23.75 psnr_y:22.04 psnr_u:38.78 psnr_v:36.90 
n:186 mse_avg:238.36 mse_y:352.47 mse_u:8.27 mse_v:12.00 psnr_avg:24.36 psnr_y:22.66 psnr_u:38.96 psnr_v:37.34 
n:187 mse_avg:189.03 mse_y:278.97 mse_u:8.04 mse_v:10.28 psnr_avg:25.37 psnr_y:23.68 psnr_u:39.08 psnr_v:38.01 
n:188 mse_avg:196.41 mse_y:290.01 mse_u:8.06 mse_v:10.33 psnr_avg:25.20 psnr_y:23.51 psnr_u:39.07 psnr_v:37.99 
n:189 mse_avg:210.41 mse_y:311.00 mse_u:7.99 mse_v:10.48 psnr_avg:24.90 psnr_y:23.20 psnr_u:39.11 psnr_v:37.93 
n:190 mse_avg:242.38 mse_y:358.65 mse_u:8.08 mse_v:11.61 psnr_avg:24.29 psnr_y:22.58 psnr_u:39.05 psnr_v:37.48 
n:191 mse_avg:279.43 mse_y:413.94 mse_u:8.21 mse_v:12.64 psnr_avg:23.67 psnr_y:21.96 psnr_u:38.99 psnr_v:37.11 
n:192 mse_avg:292.14 mse_y:432.82 mse_u:8.32 mse_v:13.26 psnr_avg:23.47 psnr_y:21.77 psnr_u:38.93 psnr_v:36.91 
n:193 mse_avg:274.94 mse_y:407.29 mse_u:8.22 mse_v:12.25 psnr_avg:23.74 psnr_y:22.03 psnr_u:38.98 psnr_v:37.25 
n:194 mse_avg:247.81 mse_y:366.75 mse_u:8.35 mse_v:11.49 psnr_avg:24.19 psnr_y:22.49 psnr_u:38.91 psnr_v:37.53 
n:195 mse_avg:260.35 mse_y:385.53 mse_u:8.30 mse_v:11.68 psnr_avg:23.98 psnr_y:22.27 psnr_u:38.94 psnr_v:37.46 
n:196 mse_avg:278.64 mse_y:412.74 mse_u:8.42 mse_v:12.47 psnr_avg:23.68 psnr_y:21.97 psnr_u:38.88 psnr_v:37.17 
n:197 mse_avg:280.32 mse_y:415.30 mse_u:8.43 mse_v:12.30 psnr_avg:23.65 psnr_y:21.95 psnr_u:38.87 psnr_v:37.23 
n:198 mse_avg:277.79 mse_y:411.48 mse_u:8.59 mse_v:12.24 psnr_avg:23.69 psnr_y:21.99 psnr_u:38.79 psnr_v:37.25 
n:199 mse_avg:261.83 mse_y:387.74 mse_u:8.33 mse_v:11.69 psnr_avg:23.95 psnr_y:22.25 psnr_u:38.92 psnr_v:37.45 
n:200 mse_avg:271.75 mse_y:402.46 mse_u:8.35 mse_v:12.27 psnr_avg:23.79 psnr_y:22.08 psnr_u:38.91 psnr_v:37.24 
n:201 mse_avg:280.14 mse_y:415.16 mse_u:8.16 mse_v:12.04 psnr_avg:23.66 psnr_y:21.95 psnr_u:39.01 psnr_v:37.32 
n:202 mse_avg:274.79 mse_y:407.31 mse_u:8.06 mse_v:11.45 psnr_avg:23.74 psnr_y:22.03 psnr_u:39.07 psnr_v:37.54 
n:203 mse_avg:278.25 mse_y:412.70 mse_u:7.68 mse_v:11.02 psnr_avg:23.69 psnr_y:21.97 psnr_u:39.28 psnr_v:37.71 
n:204 mse_avg:304.66 mse_y:452.07 mse_u:7.67 mse_v:12.01 psnr_avg:23.29 psnr_y:21.58 psnr_u:39.28 psnr_v:37.34 
n:205 mse_avg:325.99 mse_y:483.85 mse_u:7.77 mse_v:12.78 psnr_avg:23.00 psnr_y:21.28 psnr_u:39.23 psnr_v:37.07 
n:206 mse_avg:337.97 mse_y:501.63 mse_u:7.85 mse_v:13.48 psnr_avg:22.84 psnr_y:21.13 psnr_u:39.18 psnr_v:36.83 
n:207 mse_avg:330.89 mse_y:491.16 mse_u:7.74 mse_v:12.99 psnr_avg:22.93 psnr_y:21.22 psnr_u:39.24 psnr_v:36.99 
n:208 mse_avg:323.04 mse_y:479.43 mse_u:7.68 mse_v:12.83 psnr_avg:23.04 psnr_y:21.32 psnr_u:39.28 psnr_v:37.05 
n:209 mse_avg:295.38 mse_y:438.36 mse_u:7.41 mse_v:11.42 psnr_avg:23.43 psnr_y:21.71 psnr_u:39.43 psnr_v:37.56 
n:210 mse_avg:265.08 mse_y:393.18 mse_u:7.26 mse_v:10.53 psnr_avg:23.90 psnr_y:22.18 psnr_u:39.52 psnr_v:37.91 
n:211 mse_avg:256.38 mse_y:380.25 mse_u:7.07 mse_v:10.24 psnr_avg:24.04 psnr_y:22.33 psnr_u:39.64 psnr_v:38.03 
n:212 mse_avg:297.36 mse_y:441.28 mse_u:7.16 mse_v:11.89 psnr_avg:23.40 psnr_y:21.68 psnr_u:39.58 psnr_v:37.38 
n:213 mse_avg:334.55 mse_y:496.47 mse_u:7.19 mse_v:14.22 psnr_avg:22.89 psnr_y:21.17 psnr_u:39.56 psnr_v:36.60 
n:214 mse_avg:348.57 mse_y:517.25 mse_u:7.41 mse_v:14.99 psnr_avg:22.71 psnr_y:20.99 psnr_u:39.43 psnr_v:36.37 
n:215 mse_avg:332.94 mse_y:494.15 mse_u:7.16 mse_v:13.85 psnr_avg:22.91 psnr_y:21.19 psnr_u:39.58 psnr_v:36.72 
n:216 mse_avg:321.22 mse_y:476.96 mse_u:6.78 mse_v:12.69 psnr_avg:23.06 psnr_y:21.35 psnr_u:39.82 psnr_v:37.10 
n:217 mse_avg:238.27 mse_y:353.49 mse_u:6.39 mse_v:9.26 psnr_avg:24.36 psnr_y:22.65 psnr_u:40.08 psnr_v:38.47 
n:218 mse_avg:337.10 mse_y:500.35 mse_u:6.96 mse_v:14.25 psnr_avg:22.85 psnr_y:21.14 psnr_u:39.70 psnr_v:36.59 
n:219 mse_avg:344.73 mse_y:511.18 mse_u:7.26 mse_v:16.42 psnr_avg:22.76 psnr_y:21.05 psnr_u:39.52 psnr_v:35.98 
n:220 mse_avg:336.97 mse_y:499.53 mse_u:7.05 mse_v:16.64 psnr_avg:22.85 psnr_y:21.15 psnr_u:39.65 psnr_v:35.92 
n:221 mse_avg:289.22 mse_y:429.03 mse_u:6.27 mse_v:12.95 psnr_avg:23.52 psnr_y:21.81 psnr_u:40.16 psnr_v:37.01 
n:222 mse_avg:276.42 mse_y:410.32 mse_u:5.99 mse_v:11.27 psnr_avg:23.72 psnr_y:22.00 psnr_u:40.36 psnr_v:37.61 
n:223 mse_avg:309.92 mse_y:460.29 mse_u:6.23 mse_v:12.10 psnr_avg:23.22 psnr_y:21.50 psnr_u:40.19 psnr_v:37.30 
n:224 mse_avg:314.04 mse_y:466.13 mse_u:6.30 mse_v:13.44 psnr_avg:23.16 psnr_y:21.45 psnr_u:40.14 psnr_v:36.85 
n:225 mse_avg:297.09 mse_y:440.68 mse_u:6.38 mse_v:13.46 psnr_avg:23.40 psnr_y:21.69 psnr_u:40.08 psnr_v:36.84 
n:226 mse_avg:290.18 mse_y:430.12 mse_u:6.92 mse_v:13.67 psnr_avg:23.50 psnr_y:21.79 psnr_u:39.73 psnr_v:36.77 
n:227 mse_avg:297.04 mse_y:440.60 mse_u:6.90 mse_v:12.94 psnr_avg:23.40 psnr_y:21.69 psnr_u:39.74 psnr_v:37.01 
n:228 mse_avg:300.23 mse_y:445.40 mse_u:7.15 mse_v:12.60 psnr_avg:23.36 psnr_y:21.64 psnr_u:39.59 psnr_v:37.13 
n:229 mse_avg:314.67 mse_y:466.74 mse_u:7.68 mse_v:13.39 psnr_avg:23.15 psnr_y:21.44 psnr_u:39.28 psnr_v:36.86 
n:230 mse_avg:356.20 mse_y:528.20 mse_u:8.95 mse_v:15.43 psnr_avg:22.61 psnr_y:20.90 psnr_u:38.61 psnr_v:36.25 
n:231 mse_avg:399.44 mse_y:592.26 mse_u:9.48 mse_v:18.13 psnr_avg:22.12 psnr_y:20.41 psnr_u:38.36 psnr_v:35.55 
n:232 mse_avg:431.40 mse_y:639.55 mse_u:10.78 mse_v:19.41 psnr_avg:21.78 psnr_y:20.07 psnr_u:37.80 psnr_v:35.25 
n:233 mse_avg:452.55 mse_y:670.59 mse_u:11.49 mse_v:21.45 psnr_avg:21.57 psnr_y:19.87 psnr_u:37.53 psnr_v:34.82 
n:234 mse_avg:467.64 mse_y:693.00 mse_u:12.01 mse_v:21.86 psnr_avg:21.43 psnr_y:19.72 psnr_u:37.34 psnr_v:34.73 
n:235 mse_avg:499.69 mse_y:740.42 mse_u:12.10 mse_v:24.33 psnr_avg:21.14 psnr_y:19.44 psnr_u:37.30 psnr_v:34.27 
n:236 mse_avg:543.07 mse_y:804.81 mse_u:12.69 mse_v:26.48 psnr_avg:20.78 psnr_y:19.07 psnr_u:37.10 psnr_v:33.90 
n:237 mse_avg:600.98 mse_y:890.25 mse_u:14.16 mse_v:30.69 psnr_avg:20.34 psnr_y:18.64 psnr_u:36.62 psnr_v:33.26 
n:238 mse_avg:654.11 mse_y:968.77 mse_u:17.27 mse_v:32.31 psnr_avg:19.97 psnr_y:18.27 psnr_u:35.76 psnr_v:33.04 
n:239 mse_avg:706.92 mse_y:1046.70 mse_u:18.45 mse_v:36.29 psnr_avg:19.64 psnr_y:17.93 psnr_u:35.47 psnr_v:32.53 
n:240 mse_avg:743.05 mse_y:1099.96 mse_u:20.66 mse_v:37.83 psnr_avg:19.42 psnr_y:17.72 psnr_u:34.98 psnr_v:32.35 
n:241 mse_avg:795.23 mse_y:1176.99 mse_u:22.18 mse_v:41.26 psnr_avg:19.13 psnr_y:17.42 psnr_u:34.67 psnr_v:31.98 
n:242 mse_avg:845.10 mse_y:1250.97 mse_u:23.78 mse_v:42.96 psnr_avg:18.86 psnr_y:17.16 psnr_u:34.37 psnr_v:31.80 
n:243 mse_avg:909.65 mse_y:1346.34 mse_u:24.23 mse_v:48.30 psnr_avg:18.54 psnr_y:16.84 psnr_u:34.29 psnr_v:31.29 
n:244 mse_avg:974.95 mse_y:1442.92 mse_u:26.94 mse_v:51.10 psnr_avg:18.24 psnr_y:16.54 psnr_u:33.83 psnr_v:31.05 
n:245 mse_avg:1057.21 mse_y:1563.82 mse_u:29.51 mse_v:58.51 psnr_avg:17.89 psnr_y:16.19 psnr_u:33.43 psnr_v:30.46 
n:246 mse_avg:1130.85 mse_y:1673.12 mse_u:32.57 mse_v:60.02 psnr_avg:17.60 psnr_y:15.90 psnr_u:33.00 psnr_v:30.35 
n:247 mse_avg:1204.74 mse_y:1782.98 mse_u:33.48 mse_v:63.05 psnr_avg:17.32 psnr_y:15.62 psnr_u:32.88 psnr_v:30.13 
n:248 mse_avg:1275.84 mse_y:1888.05 mse_u:38.20 mse_v:64.67 psnr_avg:17.07 psnr_y:15.37 psnr_u:32.31 psnr_v:30.02 
n:249 mse_avg:1376.66 mse_y:2036.93 mse_u:39.92 mse_v:72.31 psnr_avg:16.74 psnr_y:15.04 psnr_u:32.12 psnr_v:29.54 
n:250 mse_avg:1454.42 mse_y:2152.57 mse_u:40.67 mse_v:75.59 psnr_avg:16.50 psnr_y:14.80 psnr_u:32.04 psnr_v:29.35 
n:251 mse_avg:1537.91 mse_y:2273.59 mse_u:46.79 mse_v:86.33 psnr_avg:16.26 psnr_y:14.56 psnr_u:31.43 psnr_v:28.77 
n:252 mse_avg:1598.89 mse_y:2363.87 mse_u:50.88 mse_v:87.01 psnr_avg:16.09 psnr_y:14.39 psnr_u:31.07 psnr_v:28.73 
n:253 mse_avg:1727.48 mse_y:2554.32 mse_u:52.66 mse_v:94.94 psnr_avg:15.76 psnr_y:14.06 psnr_u:30.92 psnr_v:28.36 
n:254 mse_avg:1831.14 mse_y:2708.40 mse_u:55.24 mse_v:98.00 psnr_avg:15.50 psnr_y:13.80 psnr_u:30.71 psnr_v:28.22 
n:255 mse_avg:1936.65 mse_y:2864.77 mse_u:56.63 mse_v:104.20 psnr_avg:15.26 psnr_y:13.56 psnr_u:30.60 psnr_v:27.95 
n:256 mse_avg:1985.25 mse_y:2935.91 mse_u:60.89 mse_v:106.99 psnr_avg:15.15 psnr_y:13.45 psnr_u:30.29 psnr_v:27.84 
n:257 mse_avg:2005.42 mse_y:2964.85 mse_u:61.96 mse_v:111.14 psnr_avg:15.11 psnr_y:13.41 psnr_u:30.21 psnr_v:27.67 
n:258 mse_avg:2007.64 mse_y:2968.78 mse_u:60.80 mse_v:109.91 psnr_avg:15.10 psnr_y:13.41 psnr_u:30.29 psnr_v:27.72 
n:259 mse_avg:2006.17 mse_y:2965.31 mse_u:61.18 mse_v:114.61 psnr_avg:15.11 psnr_y:13.41 psnr_u:30.26 psnr_v:27.54 
n:260 mse_avg:1972.17 mse_y:2914.67 mse_u:63.06 mse_v:111.28 psnr_avg:15.18 psnr_y:13.48 psnr_u:30.13 psnr_v:27.67 
n:261 mse_avg:1958.84 mse_y:2894.22 mse_u:61.93 mse_v:114.23 psnr_avg:15.21 psnr_y:13.52 psnr_u:30.21 psnr_v:27.55 
n:262 mse_avg:1967.13 mse_y:2907.26 mse_u:61.00 mse_v:112.78 psnr_avg:15.19 psnr_y:13.50 psnr_u:30.28 psnr_v:27.61 
n:263 mse_avg:1961.73 mse_y:2899.51 mse_u:61.12 mse_v:111.19 psnr_avg:15.20 psnr_y:13.51 psnr_u:30.27 psnr_v:27.67 
n:264 mse_avg:1953.27 mse_y:2886.37 mse_u:60.50 mse_v:113.64 psnr_avg:15.22 psnr_y:13.53 psnr_u:30.31 psnr_v:27.58 
n:265 mse_avg:1928.18 mse_y:2848.81 mse_u:61.53 mse_v:112.30 psnr_avg:15.28 psnr_y:13.58 psnr_u:30.24 psnr_v:27.63 
n:266 mse_avg:1920.76 mse_y:2836.71 mse_u:61.99 mse_v:115.70 psnr_avg:15.30 psnr_y:13.60 psnr_u:30.21 psnr_v:27.50 
n:267 mse_avg:1880.47 mse_y:2776.68 mse_u:62.31 mse_v:113.75 psnr_avg:15.39 psnr_y:13.70 psnr_u:30.18 psnr_v:27.57 
n:268 mse_avg:1841.27 mse_y:2717.13 mse_u:62.29 mse_v:116.80 psnr_avg:15.48 psnr_y:13.79 psnr_u:30.19 psnr_v:27.46 
n:269 mse_avg:1724.62 mse_y:2542.75 mse_u:62.99 mse_v:113.70 psnr_avg:15.76 psnr_y:14.08 psnr_u:30.14 psnr_v:27.57 
n:270 mse_avg:1691.14 mse_y:2494.15 mse_u:60.08 mse_v:110.18 psnr_avg:15.85 psnr_y:14.16 psnr_u:30.34 psnr_v:27.71 
n:271 mse_avg:1584.52 mse_y:2337.11 mse_u:58.75 mse_v:99.91 psnr_avg:16.13 psnr_y:14.44 psnr_u:30.44 psnr_v:28.13 
n:272 mse_avg:1495.39 mse_y:2205.84 mse_u:53.59 mse_v:95.40 psnr_avg:16.38 psnr_y:14.70 psnr_u:30.84 psnr_v:28.34 
n:273 mse_avg:1391.61 mse_y:2052.88 mse_u:50.26 mse_v:87.88 psnr_avg:16.70 psnr_y:15.01 psnr_u:31.12 psnr_v:28.69 
n:274 mse_avg:1298.56 mse_y:1914.99 mse_u:46.54 mse_v:84.86 psnr_avg:17.00 psnr_y:15.31 psnr_u:31.45 psnr_v:28.84 
n:275 mse_avg:1185.67 mse_y:1747.74 mse_u:44.39 mse_v:78.64 psnr_avg:17.39 psnr_y:15.71 psnr_u:31.66 psnr_v:29.17 
n:276 mse_avg:1117.08 mse_y:1646.80 mse_u:40.61 mse_v:74.66 psnr_avg:17.65 psnr_y:15.96 psnr_u:32.04 psnr_v:29.40 
n:277 mse_avg:1034.30 mse_y:1524.51 mse_u:39.52 mse_v:68.25 psnr_avg:17.98 psnr_y:16.30 psnr_u:32.16 psnr_v:29.79 
n:278 mse_avg:961.65 mse_y:1417.24 mse_u:37.43 mse_v:63.48 psnr_avg:18.30 psnr_y:16.62 psnr_u:32.40 psnr_v:30.10 
n:279 mse_avg:874.43 mse_y:1288.93 mse_u:34.96 mse_v:55.90 psnr_avg:18.71 psnr_y:17.03 psnr_u:32.69 psnr_v:30.66 
n:280 mse_avg:811.64 mse_y:1196.52 mse_u:30.45 mse_v:53.32 psnr_avg:19.04 psnr_y:17.35 psnr_u:33.30 psnr_v:30.86 
n:281 mse_avg:745.43 mse_y:1098.48 mse_u:28.77 mse_v:49.87 psnr_avg:19.41 psnr_y:17.72 psnr_u:33.54 psnr_v:31.15 
n:282 mse_avg:683.19 mse_y:1006.79 mse_u:26.93 mse_v:45.01 psnr_avg:19.79 psnr_y:18.10 psnr_u:33.83 psnr_v:31.60 
n:283 mse_avg:613.49 mse_y:903.95 mse_u:23.49 mse_v:41.64 psnr_avg:20.25 psnr_y:18.57 psnr_u:34.42 psnr_v:31.94 
n:284 mse_avg:556.59 mse_y:820.35 mse_u:20.70 mse_v:37.42 psnr_avg:20.68 psnr_y:18.99 psnr_u:34.97 psnr_v:32.40 
n:285 mse_avg:495.67 mse_y:730.14 mse_u:19.02 mse_v:34.43 psnr_avg:21.18 psnr_y:19.50 psnr_u:35.34 psnr_v:32.76 
n:286 mse_avg:441.87 mse_y:650.74 mse_u:16.93 mse_v:31.33 psnr_avg:21.68 psnr_y:20.00 psnr_u:35.84 psnr_v:33.17 
n:287 mse_avg:383.57 mse_y:564.76 mse_u:15.14 mse_v:27.23 psnr_avg:22.29 psnr_y:20.61 psnr_u:36.33 psnr_v:33.78 
n:288 mse_avg:343.52 mse_y:505.94 mse_u:12.71 mse_v:24.64 psnr_avg:22.77 psnr_y:21.09 psnr_u:37.09 psnr_v:34.21 
n:289 mse_avg:301.19 mse_y:443.15 mse_u:11.63 mse_v:22.90 psnr_avg:23.34 psnr_y:21.67 psnr_u:37.47 psnr_v:34.53 
n:290 mse_avg:262.32 mse_y:386.22 mse_u:10.52 mse_v:18.51 psnr_avg:23.94 psnr_y:22.26 psnr_u:37.91 psnr_v:35.46 
n:291 mse_avg:222.08 mse_y:326.85 mse_u:8.69 mse_v:16.39 psnr_avg:24.67 psnr_y:22.99 psnr_u:38.74 psnr_v:35.99 
n:292 mse_avg:192.64 mse_y:283.37 mse_u:7.55 mse_v:14.83 psnr_avg:25.28 psnr_y:23.61 psnr_u:39.35 psnr_v:36.42 
n:293 mse_avg:160.15 mse_y:235.79 mse_u:6.86 mse_v:10.89 psnr_avg:26.09 psnr_y:24.41 psnr_u:39.77 psnr_v:37.76 
n:294 mse_avg:135.81 mse_y:199.86 mse_u:5.59 mse_v:9.85 psnr_avg:26.80 psnr_y:25.12 psnr_u:40.66 psnr_v:38.20 
n:295 mse_avg:110.10 mse_y:162.21 mse_u:4.07 mse_v:7.71 psnr_avg:27.71 psnr_y:26.03 psnr_u:42.04 psnr_v:39.26 
n:296 mse_avg:91.38 mse_y:134.59 mse_u:3.40 mse_v:6.52 psnr_avg:28.52 psnr_y:26.84 psnr_u:42.82 psnr_v:39.99 
n:297 mse_avg:74.22 mse_y:109.34 mse_u:2.70 mse_v:5.27 psnr_avg:29.43 psnr_y:27.74 psnr_u:43.82 psnr_v:40.91 
n:298 mse_avg:59.71 mse_y:88.11 mse_u:2.17 mse_v:3.66 psnr_avg:30.37 psnr_y:28.68 psnr_u:44.76 psnr_v:42.49 
n:299 mse_avg:48.02 mse_y:70.82 mse_u:1.72 mse_v:3.11 psnr_avg:31.32 psnr_y:29.63 psnr_u:45.78 psnr_v:43.21 
n:300 mse_avg:39.43 mse_y:58.48 mse_u:1.20 mse_v:1.49 psnr_avg:32.17 psnr_y:30.46 psnr_u:47.34 psnr_v:46.41 
n:301 mse_avg:34.13 mse_y:50.70 mse_u:0.96 mse_v:1.02 psnr_avg:32.80 psnr_y:31.08 psnr_u:48.33 psnr_v:48.05 
n:302 mse_avg:31.26 mse_y:46.57 mse_u:0.59 mse_v:0.69 psnr_avg:33.18 psnr_y:31.45 psnr_u:50.40 psnr_v:49.72 
n:303 mse_avg:30.14 mse_y:45.11 mse_u:0.32 mse_v:0.11 psnr_avg:33.34 psnr_y:31.59 psnr_u:53.08 psnr_v:57.88 
n:304 mse_avg:22.23 mse_y:33.32 mse_u:0.04 mse_v:0.05 psnr_avg:34.66 psnr_y:32.90 psnr_u:61.63 psnr_v:61.50 
n:305 mse_avg:21.37 mse_y:32.03 mse_u:0.04 mse_v:0.06 psnr_avg:34.83 psnr_y:33.08 psnr_u:62.61 psnr_v:60.52 
n:306 mse_avg:21.35 mse_y:32.00 mse_u:0.03 mse_v:0.08 psnr_avg:34.84 psnr_y:33.08 psnr_u:63.37 psnr_v:59.18 
n:307 mse_avg:20.62 mse_y:30.89 mse_u:0.03 mse_v:0.12 psnr_avg:34.99 psnr_y:33.23 psnr_u:63.27 psnr_v:57.45 
n:308 mse_avg:20.55 mse_y:30.78 mse_u:0.03 mse_v:0.12 psnr_avg:35.00 psnr_y:33.25 psnr_u:63.30 psnr_v:57.24 
n:309 mse_avg:19.86 mse_y:29.75 mse_u:0.03 mse_v:0.13 psnr_avg:35.15 psnr_y:33.40 psnr_u:63.34 psnr_v:56.83 
n:310 mse_avg:16.78 mse_y:25.14 mse_u:0.02 mse_v:0.09 psnr_avg:35.88 psnr_y:34.13 psnr_u:65.08 psnr_v:58.75 
n:311 mse_avg:16.36 mse_y:24.51 mse_u:0.02 mse_v:0.10 psnr_avg:35.99 psnr_y:34.24 psnr_u:65.09 psnr_v:58.05 
n:312 mse_avg:16.79 mse_y:25.16 mse_u:0.02 mse_v:0.12 psnr_avg:35.88 psnr_y:34.12 psnr_u:64.98 psnr_v:57.29 
n:313 mse_avg:16.48 mse_y:24.68 mse_u:0.02 mse_v:0.13 psnr_avg:35.96 psnr_y:34.21 psnr_u:64.76 psnr_v:56.90 
n:314 mse_avg:17.72 mse_y:26.53 mse_u:0.02 mse_v:0.16 psnr_avg:35.65 psnr_y:33.89 psnr_u:64.75 psnr_v:56.14 
n:315 mse_avg:17.42 mse_y:26.08 mse_u:0.02 mse_v:0.17 psnr_avg:35.72 psnr_y:33.97 psnr_u:64.45 psnr_v:55.79 
n:316 mse_avg:17.80 mse_y:26.65 mse_u:0.02 mse_v:0.18 psnr_avg:35.63 psnr_y:33.87 psnr_u:64.47 psnr_v:55.61 
n:317 mse_avg:17.54 mse_y:26.25 mse_u:0.02 mse_v:0.19 psnr_avg:35.69 psnr_y:33.94 psnr_u:64.44 psnr_v:55.45 
n:318 mse_avg:18.26 mse_y:27.33 mse_u:0.02 mse_v:0.21 psnr_avg:35.52 psnr_y:33.76 psnr_u:64.43 psnr_v:54.93 
n:319 mse_avg:17.89 mse_y:26.77 mse_u:0.02 mse_v:0.23 psnr_avg:35.60 psnr_y:33.85 psnr_u:64.22 psnr_v:54.53 
n:320 mse_avg:18.65 mse_y:27.91 mse_u:0.03 mse_v:0.26 psnr_avg:35.42 psnr_y:33.67 psnr_u:64.15 psnr_v:53.97 
n:321 mse_avg:18.36 mse_y:27.46 mse_u:0.03 mse_v:0.28 psnr_avg:35.49 psnr_y:33.74 psnr_u:64.10 psnr_v:53.61 
n:322 mse_avg:19.38 mse_y:28.99 mse_u:0.03 mse_v:0.30 psnr_avg:35.26 psnr_y:33.51 psnr_u:64.03 psnr_v:53.30 
n:323 mse_avg:19.02 mse_y:28.44 mse_u:0.03 mse_v:0.33 psnr_avg:35.34 psnr_y:33.59 psnr_u:63.65 psnr_v:52.98 
n:324 mse_avg:20.13 mse_y:30.10 mse_u:0.03 mse_v:0.35 psnr_avg:35.09 psnr_y:33.35 psnr_u:63.62 psnr_v:52.73 
n:325 mse_avg:19.91 mse_y:29.77 mse_u:0.03 mse_v:0.35 psnr_avg:35.14 psnr_y:33.39 psnr_u:63.66 psnr_v:52.72 
n:326 mse_avg:21.27 mse_y:31.81 mse_u:0.03 mse_v:0.35 psnr_avg:34.85 psnr_y:33.10 psnr_u:63.52 psnr_v:52.68 
n:327 mse_avg:21.15 mse_y:31.64 mse_u:0.03 mse_v:0.35 psnr_avg:34.88 psnr_y:33.13 psnr_u:63.42 psnr_v:52.71 
n:328 mse_avg:22.45 mse_y:33.57 mse_u:0.03 mse_v:0.40 psnr_avg:34.62 psnr_y:32.87 psnr_u:63.10 psnr_v:52.15 
n:329 mse_avg:22.38 mse_y:33.46 mse_u:0.03 mse_v:0.40 psnr_avg:34.63 psnr_y:32.89 psnr_u:63.02 psnr_v:52.07 
n:330 mse_avg:24.07 mse_y:35.99 mse_u:0.03 mse_v:0.41 psnr_avg:34.32 psnr_y:32.57 psnr_u:62.82 psnr_v:52.01 
n:331 mse_avg:23.95 mse_y:35.81 mse_u:0.03 mse_v:0.43 psnr_avg:34.34 psnr_y:32.59 psnr_u:62.93 psnr_v:51.81 
n:332 mse_avg:25.65 mse_y:38.35 mse_u:0.04 mse_v:0.45 psnr_avg:34.04 psnr_y:32.29 psnr_u:62.55 psnr_v:51.61 
n:333 mse_avg:25.56 mse_y:38.21 mse_u:0.04 mse_v:0.45 psnr_avg:34.06 psnr_y:32.31 psnr_u:62.49 psnr_v:51.62 
n:334 mse_avg:27.16 mse_y:40.62 mse_u:0.04 mse_v:0.45 psnr_avg:33.79 psnr_y:32.04 psnr_u:62.34 psnr_v:51.58 
